x,y,condition
-23587.235882460765,5926548.285869033,1
-1285.5035346121294,5903985.716620046,1
50111.571903457254,5902630.307710797,1
59684.57816263655,5909769.438817074,1
-27896.207140856262,5915113.325241307,1
-4590.622293801585,5898083.926929057,1
58645.50574582498,5931354.221186422,1
2265.6601445736596,5960877.693753781,1
59494.67487090628,5934242.352046818,1
58780.7842635164,5928140.866407056,1
13093.851704676388,5977517.383899375,1
-2222.2780302197934,5896834.037201613,1
11487.186598229251,5974409.28566641,1
5391.069224583145,5939428.408876926,1
-6447.306653434673,5913008.458642535,1
36760.207005084,5913750.50471076,1
78798.21696507387,5949240.998414929,1
66947.00275947663,5921388.129027459,1
68748.9051070583,5929145.072790705,1
-13287.369842831467,5944150.333151258,1
-11987.204749624696,5903891.231093734,1
3481.9724207170366,5941900.840300079,1
-11739.36222291892,5967782.346155142,1
-15118.955530450301,5901610.675056533,1
-3202.3906608703837,5928832.686226385,1
-13246.467629448991,5894214.367058169,1
-26867.329630688633,5945166.64448043,1
-13922.736243513966,5923288.250607282,1
-16495.3912066794,5952435.804785951,1
30229.29862793599,5949747.597286308,1
13614.0525436334,5971906.478071761,1
-3452.3421878486406,5907417.205903584,1
5905.407994156107,5885817.496856751,1
56762.97945729745,5952845.120657115,1
57669.64005794353,5911028.875249796,1
3817.545994985441,5901866.676482837,1
17513.20135179878,5910000.196501144,1
22052.684218556155,5980037.229470121,1
11689.768163187997,5967540.062041564,1
-9551.478117825915,5891277.7583204815,1
38653.22908538874,5976607.045584199,1
22854.10846048183,5956089.469552569,1
24530.337336210563,5937059.186311034,1
-19157.48613160207,5926377.079941059,1
-7436.28308317739,5936841.362723946,1
-35467.45922695394,5916141.472378739,1
40917.86916944085,5961449.944109436,1
39445.584265148296,5965033.326639879,1
-20412.940418330196,5948247.689167833,1
-3090.2695268787356,5958905.624129709,1
11311.247934548635,5876501.836204946,1
15944.800089889002,5943885.6588991145,1
61.805724130317685,5901108.595147345,1
13635.297428112128,5895704.625620749,1
-26513.636023068844,5933334.738604914,1
47517.767702390614,5964579.082590567,1
44501.5128124872,5912865.2117676465,1
29361.876594848232,5930678.292694148,1
-44181.178783859956,5931493.01355347,1
12091.12829682557,5960438.438694479,1
-20940.187645700717,5947105.527975285,1
56109.5042251244,5920393.83821301,1
-19143.957178166005,5940999.912403395,1
9506.67952933487,5944432.888045546,1
10992.458569636481,5910898.410756885,1
-21042.581309523986,5956661.973596433,1
-27277.632959477225,5905898.739093548,1
61772.5890572097,5979589.665969529,1
28707.703199710522,5885103.111297844,1
32847.56848278563,5969677.37790952,1
39007.231161507894,5973894.27545269,1
13072.523390229806,5958027.398959511,1
64342.32216660507,5921571.276726487,1
-34252.77062249459,5915952.310848629,1
20329.936813891487,5961665.676389643,1
61988.72838026701,5927219.2989453245,1
-24582.0767142423,5945199.399476736,1
23427.739256645495,5947616.516759434,1
12162.966635847042,5877691.843247394,1
23501.20524999511,5960529.924713721,1
-24542.297201944035,5915820.044989318,1
62060.60277951448,5978075.292411955,1
62619.578489369014,5968119.61128891,1
-10629.723121581323,5881047.956520268,1
80268.59370035067,5950450.324225957,1
-23729.35634574198,5922438.814290698,1
13910.162829802677,5931113.062834054,1
80082.17596657778,5973555.014784406,1
25398.590860118158,5971949.764353504,1
52508.425203983585,5948034.960208447,1
-3993.3678033065808,5873155.217163811,1
57723.1728457252,5971387.375876521,1
62608.592717583466,5937875.62427929,1
26555.14429032104,5943370.11037158,1
83352.09947200259,5971063.356045861,1
32066.098552994925,5936894.215292666,1
-28194.221056281953,5931868.692379752,1
2395.5672492847807,5960972.486003804,1
68671.1008666692,5957621.867117217,1
-20526.332201966492,5916450.302445857,1
30459.199171668297,5977501.882924849,1
-15584.45089164938,5926753.008496724,1
70410.35181026562,5966223.530157941,1
44307.423983184155,5955077.44383508,1
47496.2793986882,5937474.209824715,1
50304.215784350614,5972893.192168647,1
44374.738728340715,5932272.505618049,1
21465.05297570149,5880544.770742077,1
40696.10437976406,5896298.378457649,1
42375.24752582188,5937201.764938553,1
-9526.752356011551,5925248.134267918,1
39003.5627812586,5920406.503112871,1
27837.810810867755,5951233.164461056,1
-21923.032495067237,5941999.948663322,1
13161.658785024585,5946420.63670633,1
54031.77180177378,5955552.870533391,1
4089.849135568671,5968529.783315584,1
33440.060199613275,5934457.66945596,1
29892.940160121827,5973229.21948791,1
29456.402438926336,5978143.122303353,1
60968.54749061231,5922210.887094207,1
40398.29304586636,5976693.462132915,1
9195.834219232624,5892604.2796389,1
31266.47406797789,5918652.472923816,1
590.4831016333774,5967282.81513682,1
52145.98284696866,5895077.442314493,1
4788.027448494264,5884714.104117363,1
-16993.080123650492,5901981.321845297,1
45132.96482776545,5947955.9156615995,1
49016.637349950266,5950796.119100996,1
41734.55428859251,5966366.528299205,1
943.9866902173671,5971622.115174601,1
-5876.662243223589,5926610.006272296,1
32785.39466586293,5967363.229276046,1
6731.890055377706,5893068.841671959,1
20533.164196977974,5985819.683041722,1
-12289.97974823622,5934747.555756324,1
-13477.808246830275,5969032.768606619,1
53335.016604031756,5950848.843764916,1
-13711.671050673292,5967166.753365241,1
848.1488685155491,5893889.166840491,1
19878.912693872262,5963402.621926233,1
25417.451201171818,5943570.885454341,1
-5070.773415129574,5956321.152273865,1
41551.62736424964,5979500.60436039,1
-8813.699950204988,5879739.249477028,1
51221.50993093487,5912300.092807621,1
87177.47370082137,5970398.799539549,1
-4654.993760753627,5901031.75651251,1
26375.398543163377,5955686.177913028,1
-13471.3150973304,5920080.732716719,1
39581.01018247247,5970964.604382446,1
32581.721478564898,5890359.617643373,1
-17388.234441529654,5946027.411422209,1
-40785.666906644314,5933744.583812646,1
34277.31124208684,5960419.418175017,1
51981.3296721543,5937391.9379583625,1
2965.369168064921,5971348.827451512,1
-16843.203884233168,5907286.795597193,1
57004.77375608441,5958655.050364652,1
3569.52043760597,5960821.082029646,1
-8563.650596293504,5931013.467757045,1
46935.614195563685,5944992.294429693,1
10502.427797820623,5904602.039416682,1
8956.200455356127,5970906.806592971,1
6451.9867412634485,5954027.320148384,1
56965.65373963624,5939212.134177868,1
10782.148408626497,5970688.369084086,1
-21024.715304046447,5910226.51766421,1
43091.52761692839,5906812.280513347,1
30706.296220316086,5951481.022147177,1
-4476.9933195562335,5911068.603158264,1
15868.460312793977,5967022.465318299,1
41721.93705021986,5936076.685694046,1
64583.29698855159,5973235.364724014,1
27877.686179744516,5914638.165064758,1
13511.707896823471,5939906.712581536,1
79921.04401271985,5973044.196364414,1
71874.65925956907,5965390.217384657,1
-7559.341073584481,5934905.446354697,1
36633.80104295103,5916204.562261047,1
-8703.32866235124,5924738.260055421,1
43144.40596718216,5910623.892060914,1
16765.139785082865,5956604.456327989,1
53939.733808571385,5979658.400159973,1
64544.28685641562,5925504.843269857,1
23403.181415451603,5935024.084723236,1
58557.8134037744,5977039.031357897,1
37883.13404577543,5942485.26826055,1
48578.53816274827,5900504.200447004,1
42846.563634022954,5962175.033385623,1
15694.535878007344,5986997.636473862,1
-20867.162200089326,5919900.42027894,1
29224.07524757841,5918579.414173817,1
56048.69935855447,5969903.159207885,1
22445.835230184137,5979387.623224021,1
1695.7588086289616,5942568.888868807,1
10977.329356262053,5929674.720865693,1
9218.282299012033,5968029.685372727,1
-7634.101308301193,5908724.739747179,1
-24122.291318176576,5928352.11716142,1
-3784.671473257782,5876716.205697378,1
-3909.4244864975044,5928154.992168624,1
-10962.823003960104,5891126.837081827,1
83813.65885718513,5969873.180993055,1
57931.108936727775,5925306.614998754,1
13166.632219290696,5899152.577953843,1
69354.11177683857,5926197.4687746465,1
29386.89497696591,5945969.115511465,1
-9234.296643809343,5878649.120353043,1
3925.110423990758,5952253.017425755,1
12885.220883329093,5990241.859397951,1
26832.971717751876,5975961.887577273,1
34553.899390343606,5965395.668435364,1
55994.75511652863,5965208.169653506,1
35199.049693598325,5910230.175077918,1
63934.756024061586,5951534.519774304,1
-3382.997931602513,5876691.524684521,1
34082.64493399981,5960432.215955042,1
12643.239115092001,5896431.3480891045,1
-14694.34456553594,5895516.248317979,1
29064.27887504606,5894105.592711318,1
12040.55805668312,5910422.073738708,1
6241.6108370293805,5891947.243384993,1
-4268.801860145788,5931348.41359334,1
47201.024400064896,5975896.766742716,1
31226.936171779817,5923440.480924055,1
-27771.345786472404,5940720.001363976,1
21988.860372519877,5972496.958838299,1
30381.75934000773,5980066.201778924,1
-9292.573067589561,5965256.563036506,1
-29455.851833445777,5925004.838990748,1
30879.82418802759,5920814.485232694,1
71987.8935697331,5938240.851347708,1
39345.38038721366,5955935.934637267,1
12147.94071691217,5887636.353369874,1
-21810.329999449837,5948169.431612047,1
-23914.23529824629,5928521.867504165,1
43779.10097118691,5982334.651403879,1
68353.1641459309,5971561.953399468,1
27563.298164667183,5923131.775374206,1
49122.76446662532,5964934.002094044,1
73280.51243321804,5942524.329332703,1
51617.08101155926,5972857.091743937,1
7819.852651443653,5963737.803064324,1
46919.28849469236,5956659.198769169,1
39517.62214916703,5941362.968243842,1
1856.8689667295257,5905060.946325764,1
32310.683796945726,5957746.8457317855,1
-26960.100937406707,5944688.897866042,1
-794.4750395449664,5956495.989367175,1
-5641.79394713536,5907196.440818448,1
21528.723078625044,5924053.207471524,1
25418.21312236815,5916310.634827323,1
9501.70039993379,5879755.443259984,1
-21401.31760029866,5900906.122583163,1
61262.637403934175,5948677.40056928,1
998.459293880238,5882528.438114193,1
13837.806021877419,5901044.288449628,1
46981.85702439552,5928761.201545499,1
42480.412768924085,5912901.15632186,1
-9299.63712712469,5886905.7182304105,1
-15108.086013840948,5936113.653831891,1
-23015.12487238765,5900349.681469752,1
-37091.55025856331,5930607.490214756,1
60372.09648053866,5946341.312834121,1
-4643.411057108344,5944158.9637794895,1
24513.114545245597,5955923.880073348,1
40874.77283250872,5926704.670099359,1
57130.01664596412,5948882.829498576,1
80367.7513448846,5956510.529681167,1
5812.3095965824905,5931526.2943622535,1
29921.208715596207,5934601.520835734,1
-17159.817975980885,5956293.7139538685,1
-34723.5223102453,5924038.658626973,1
-28771.632061244993,5949079.813335619,1
-2707.4784398173215,5965430.62321771,1
13242.598412735271,5905928.155987437,1
24426.48606566497,5966449.136867773,1
16314.831830518,5923537.099523977,1
6294.189133772001,5956368.723254388,1
17671.855995213875,5902293.366383793,1
-35219.42005084628,5913945.515515905,1
-19252.538036064754,5931890.548700805,1
-26634.036551144134,5913840.946124326,1
53978.216498870985,5928206.451487461,1
5505.162944028954,5893210.02780491,1
76.75267756392714,5913941.661673413,1
20349.36074003455,5983860.270124359,1
-20784.787603312638,5889473.487518504,1
70367.00303639445,5934176.44254392,1
-16901.023100579172,5903332.104077864,1
21464.656260101678,5920790.359151414,1
72106.71158471637,5955728.947392777,1
21049.72867269203,5931651.426170616,1
13380.813376092134,5993834.81544968,1
8339.630373477528,5881335.535302394,1
-9189.157790357523,5960816.093454702,1
51957.057957337005,5953001.170200625,1
38361.2962544192,5907131.810974569,1
33458.39602472732,5946008.729676983,1
7789.216562789676,5893318.294728609,1
60378.9421303765,5946204.636970163,1
14192.45385871087,5910216.754414582,1
-16515.36085124692,5953563.385967149,1
29670.02364902245,5979584.764370344,1
-26571.424130731626,5908633.737281465,1
-5094.198408230906,5975910.368282893,1
-12789.333428116472,5891485.315924733,1
13092.009910008448,5969748.491355429,1
47524.63336034026,5919197.276629634,1
15002.685950004816,5904881.717667988,1
32990.66683064483,5915054.076591268,1
37866.21675417831,5929503.096955349,1
30196.739740689227,5917717.491318312,1
53941.673736991565,5930270.619820126,1
67194.92162911632,5978034.223379347,1
68061.30970999924,5976096.535069761,1
27605.63545522996,5982326.245114106,1
-14478.346366944621,5908659.903483847,1
1961.1345370495255,5959776.210806567,1
-3023.9352061574755,5896952.179108952,1
9812.40247772634,5979779.752095651,1
18506.97840085521,5898081.538128084,1
41735.248797432316,5918640.964461352,1
36175.39503687498,5897361.523467205,1
-33265.80635084935,5908230.117067412,1
53798.77694203076,5920925.271320363,1
-16881.01059247044,5914444.511889384,1
48113.7645573669,5950981.672465584,1
78763.77730968094,5958094.398108039,1
29554.644228622725,5958707.700077656,1
-2228.946232119095,5904866.025054675,1
44361.85408420459,5971497.442540072,1
2803.3958285744593,5953035.493074326,1
-3427.933214229939,5911831.124904248,1
77034.54004456248,5953151.807116897,1
64330.34661840217,5912087.380694273,1
1324.8089812368707,5901516.091602666,1
36834.05925364638,5932679.241597696,1
-4291.939364909689,5874436.540444067,1
50917.16861549797,5966945.536219505,1
49324.11536466531,5946714.667875922,1
31494.44046090296,5958457.549852589,1
12759.946937996268,5966375.023558219,1
18573.073727118724,5927410.828427571,1
10339.711677200175,5989738.665344872,1
38496.1000227241,5918656.009764828,1
40520.92885838734,5934362.2017960185,1
14495.56337672098,5988887.688624647,1
28337.329039837758,5907614.404324971,1
24955.627117252327,5969068.563378672,1
55930.87159899852,5907864.2097490635,1
63190.01157504239,5926043.698118078,1
7140.1623661277845,5969617.497964048,1
48770.030111473316,5939394.434485325,1
53060.79385053701,5937119.402753645,1
9524.396800184404,5926344.897985314,1
-28080.079205499453,5908254.8434430985,1
31376.648795200977,5929842.179483542,1
27230.841914541554,5926821.780883535,1
-14054.595487124767,5908737.659828842,1
38419.333723964664,5939995.076598103,1
15370.521844875344,5897286.676303835,1
42812.40744087449,5910187.467953758,1
-32509.975323242514,5922368.101460481,1
-12189.327333474124,5876261.122339734,1
52331.45486428897,5893891.356190497,1
-1303.1688017420383,5896867.187305931,1
18942.45394365574,5973023.517993533,1
47447.364329926175,5905674.977417024,1
40887.64943708392,5953461.29205956,1
-42064.69979064223,5928734.952256136,1
68777.52069395265,5970582.782588779,1
39352.22061507424,5952118.318799639,1
71461.75902058816,5973153.020151531,1
29138.73678371648,5989673.611651812,1
